Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","2036.6171","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","266.8508","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.0429","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","10.4753","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","22.024","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0.0429","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","107.2649","FC","Donnée calculée"
"LC","Occupation des sols","1","Arménie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","18.0313","FC","Donnée calculée"
"LC","Occupation des sols","22","Aruba","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","860.674","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","25329.2598","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","181107.308","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","86211.7015","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","523.1876","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","449512.7995","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","659.7534","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","15170.5295","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","22.024","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","12488.1547","FC","Donnée calculée"
"LC","Occupation des sols","10","Australie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","205.5142","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","1255.8219","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","1362.9967","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","5341.4763","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.5152","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","37.6082","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","136.5015","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","29.1506","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","20.8863","FC","Donnée calculée"
"LC","Occupation des sols","11","Autriche","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","215.5173","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","2729.4967","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","4341.2055","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","1046.5598","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","121.3809","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","31.7695","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","69.0557","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0.1073","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","7940.8683","FC","Donnée calculée"
"LC","Occupation des sols","52","Azerbaïdjan","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0.0644","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","177.1793","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","85.52","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","6.4612","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.0215","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","114.7565","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","18.4392","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","824.3108","FC","Donnée calculée"
"LC","Occupation des sols","12","Bahamas","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","13","Bahreïn","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","2.211","FC","Donnée calculée"
"LC","Occupation des sols","13","Bahreïn","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","13","Bahreïn","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","13","Bahreïn","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
